,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,last_fico_range_high,last_fico_range_low,pub_rec_bankruptcies,debt_settlement_flag
3137,5500.0,5500.0,5500.0, 36 months, 17.58%,197.69,D,D4,3 years,RENT,33900.0,Not Verified,Nov-2011,Fully Paid,credit_card,NY,7.61,2.0,2002-10-01 00:00:00,660.0,664.0,3.0,2.0,0.0,5794.0,81.6,699.0,695.0,0.0,N
3138,35000.0,35000.0,35000.0, 36 months,  7.90%,1095.16,A,A4,10+ years,MORTGAGE,95000.0,Verified,Nov-2011,Fully Paid,house,CA,2.93,0.0,1998-09-01 00:00:00,770.0,774.0,0.0,14.0,0.0,8680.0,16.0,729.0,725.0,0.0,N
3139,3000.0,3000.0,3000.0, 36 months, 11.71%,99.23,B,B3,1 year,RENT,40000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CT,14.1,1.0,2005-03-01 00:00:00,680.0,684.0,0.0,7.0,0.0,2341.0,47.8,664.0,660.0,0.0,N
3140,2500.0,2500.0,2500.0, 36 months, 13.49%,84.83,C,C1,3 years,RENT,50000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,OH,16.58,0.0,1983-09-01 00:00:00,660.0,664.0,0.0,11.0,0.0,4541.0,51.6,759.0,755.0,0.0,N
3141,12000.0,12000.0,12000.0, 36 months, 16.77%,426.47,D,D2,5 years,MORTGAGE,64000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,MO,18.32,0.0,2002-01-01 00:00:00,660.0,664.0,1.0,10.0,0.0,6321.0,78.0,579.0,575.0,0.0,N
3142,7200.0,7200.0,7200.0, 36 months,  7.90%,225.29,A,A4,10+ years,RENT,149000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NY,13.63,0.0,1998-10-01 00:00:00,715.0,719.0,0.0,10.0,0.0,6787.0,37.1,709.0,705.0,0.0,N
3143,2000.0,2000.0,2000.0, 36 months,  6.62%,61.41,A,A2,7 years,MORTGAGE,50000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,CA,8.11,0.0,2002-05-01 00:00:00,730.0,734.0,0.0,9.0,0.0,5036.0,14.6,504.0,500.0,0.0,N
3144,22000.0,22000.0,22000.0, 36 months, 19.91%,816.6,E,E4,6 years,MORTGAGE,70000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,OH,18.24,1.0,1983-10-01 00:00:00,660.0,664.0,0.0,11.0,0.0,38928.0,84.6,724.0,720.0,0.0,N
3145,14000.0,14000.0,14000.0, 36 months,  7.90%,438.07,A,A4,2 years,RENT,28800.0,Source Verified,Nov-2011,Fully Paid,credit_card,CA,18.67,0.0,2003-09-01 00:00:00,745.0,749.0,1.0,4.0,0.0,6020.0,23.0,654.0,650.0,0.0,N
3146,7500.0,7500.0,7500.0, 36 months, 14.27%,257.32,C,C2,4 years,RENT,57000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NJ,12.44,0.0,2002-12-01 00:00:00,680.0,684.0,3.0,15.0,0.0,5443.0,23.7,644.0,640.0,0.0,N
3147,6000.0,6000.0,6000.0, 36 months,  9.91%,193.35,B,B1,< 1 year,RENT,82000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NC,11.15,0.0,1998-05-01 00:00:00,705.0,709.0,1.0,7.0,0.0,8271.0,34.5,784.0,780.0,0.0,N
3148,15000.0,15000.0,15000.0, 60 months, 19.42%,392.59,E,E3,5 years,RENT,55000.0,Verified,Nov-2011,Charged Off,debt_consolidation,CA,20.68,0.0,1996-09-01 00:00:00,670.0,674.0,2.0,13.0,0.0,27413.0,76.4,614.0,610.0,0.0,N
3149,22900.0,22900.0,22725.0, 60 months, 18.25%,584.63,D,D5,10+ years,RENT,55000.0,Verified,Nov-2011,Charged Off,debt_consolidation,NY,15.91,0.0,1991-01-01 00:00:00,695.0,699.0,1.0,8.0,1.0,14755.0,58.8,634.0,630.0,1.0,N
3150,3500.0,3500.0,3500.0, 36 months,  6.03%,106.53,A,A1,10+ years,MORTGAGE,50000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,IL,19.94,0.0,1997-01-01 00:00:00,745.0,749.0,0.0,9.0,0.0,2992.0,28.5,744.0,740.0,0.0,N
3151,35000.0,35000.0,33714.91585797537, 60 months, 20.89%,944.71,F,F1,4 years,OWN,70000.0,Verified,Nov-2011,Fully Paid,other,TX,12.58,0.0,2000-12-01 00:00:00,685.0,689.0,2.0,7.0,0.0,29088.0,64.6,684.0,680.0,0.0,N
3152,1950.0,1950.0,1950.0, 36 months, 12.69%,65.42,B,B5,,OWN,12000.0,Source Verified,Nov-2011,Fully Paid,other,NY,20.3,0.0,1999-11-01 00:00:00,690.0,694.0,0.0,3.0,0.0,1482.0,35.3,689.0,685.0,0.0,N
3153,12000.0,12000.0,12000.0, 36 months,  6.62%,368.45,A,A2,7 years,MORTGAGE,50000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,NY,22.42,0.0,1999-10-01 00:00:00,740.0,744.0,0.0,10.0,0.0,18605.0,59.6,779.0,775.0,0.0,N
3154,5000.0,5000.0,5000.0, 36 months, 14.27%,171.55,C,C2,6 years,OWN,35000.0,Not Verified,Nov-2011,Fully Paid,major_purchase,TX,16.42,0.0,2005-02-01 00:00:00,660.0,664.0,0.0,6.0,0.0,1410.0,34.0,669.0,665.0,0.0,N
3155,6250.0,6250.0,6250.0, 60 months, 17.27%,156.24,D,D3,10+ years,RENT,55000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,FL,9.49,0.0,1999-04-01 00:00:00,690.0,694.0,1.0,6.0,0.0,8860.0,69.2,679.0,675.0,0.0,N
3156,15000.0,15000.0,15000.0, 60 months, 17.58%,377.49,D,D4,10+ years,MORTGAGE,48000.0,Not Verified,Nov-2011,Fully Paid,small_business,AL,20.32,0.0,1999-11-01 00:00:00,685.0,689.0,0.0,9.0,0.0,5550.0,66.1,674.0,670.0,0.0,N
3157,30000.0,30000.0,28940.604999893443, 60 months, 19.91%,793.32,E,E4,10+ years,MORTGAGE,173156.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,MA,9.65,1.0,1995-07-01 00:00:00,695.0,699.0,1.0,11.0,0.0,55723.0,56.6,624.0,620.0,0.0,N
3158,7000.0,7000.0,7000.0, 36 months,  7.90%,219.04,A,A4,10+ years,MORTGAGE,60000.0,Source Verified,Nov-2011,Fully Paid,credit_card,TX,21.12,0.0,1998-10-01 00:00:00,710.0,714.0,0.0,12.0,0.0,17033.0,63.3,709.0,705.0,0.0,N
3159,2600.0,2600.0,2600.0, 36 months,  6.03%,79.14,A,A1,< 1 year,MORTGAGE,50000.0,Source Verified,Nov-2011,Fully Paid,vacation,MD,21.34,0.0,1988-10-01 00:00:00,770.0,774.0,1.0,11.0,0.0,3429.0,25.8,689.0,685.0,0.0,N
3160,14000.0,14000.0,14000.0, 36 months,  6.62%,429.86,A,A2,10+ years,MORTGAGE,150000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,DE,9.42,0.0,1983-02-01 00:00:00,760.0,764.0,2.0,10.0,0.0,7579.0,19.4,594.0,590.0,0.0,N
3161,15000.0,15000.0,15000.0, 36 months, 14.27%,514.64,C,C2,6 years,MORTGAGE,192000.0,Verified,Nov-2011,Fully Paid,small_business,NC,11.58,0.0,1989-04-01 00:00:00,675.0,679.0,0.0,13.0,0.0,17451.0,74.6,539.0,535.0,0.0,N
3162,14300.0,14300.0,14300.0, 36 months,  6.03%,435.23,A,A1,10+ years,MORTGAGE,90000.0,Verified,Nov-2011,Fully Paid,credit_card,OH,29.72,0.0,1981-12-01 00:00:00,770.0,774.0,0.0,12.0,0.0,34102.0,35.2,829.0,825.0,0.0,N
3163,15600.0,15600.0,15525.0, 60 months, 15.96%,379.04,C,C5,4 years,OWN,52000.0,Not Verified,Nov-2011,Fully Paid,wedding,OH,10.22,0.0,2001-10-01 00:00:00,715.0,719.0,2.0,8.0,0.0,41017.0,86.9,719.0,715.0,0.0,N
3164,19000.0,19000.0,18750.0, 60 months, 16.77%,469.86,D,D2,10+ years,MORTGAGE,45000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,OH,23.25,3.0,1986-02-01 00:00:00,700.0,704.0,0.0,8.0,0.0,19620.0,60.2,754.0,750.0,0.0,N
3165,6000.0,6000.0,6000.0, 36 months, 10.65%,195.44,B,B2,5 years,MORTGAGE,126000.0,Not Verified,Nov-2011,Charged Off,home_improvement,NY,14.33,1.0,1985-11-01 00:00:00,685.0,689.0,0.0,16.0,1.0,20607.0,50.0,514.0,510.0,1.0,N
3166,3000.0,3000.0,3000.0, 36 months, 12.42%,100.25,B,B4,9 years,RENT,31200.0,Not Verified,Nov-2011,Fully Paid,other,IL,15.04,0.0,2004-09-01 00:00:00,670.0,674.0,0.0,12.0,0.0,5890.0,27.1,629.0,625.0,0.0,N
3167,3500.0,3500.0,3500.0, 36 months, 12.69%,117.41,B,B5,< 1 year,RENT,34000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,WA,15.78,0.0,2006-12-01 00:00:00,685.0,689.0,1.0,19.0,0.0,1923.0,54.9,684.0,680.0,0.0,N
3168,2250.0,2250.0,2250.0, 36 months, 18.25%,81.63,D,D5,1 year,RENT,15600.0,Verified,Nov-2011,Fully Paid,debt_consolidation,NJ,21.69,0.0,2006-12-01 00:00:00,685.0,689.0,0.0,5.0,0.0,10879.0,99.8,624.0,620.0,0.0,N
3169,8400.0,8400.0,8400.0, 60 months, 11.71%,185.63,B,B3,10+ years,MORTGAGE,70000.0,Source Verified,Nov-2011,Fully Paid,small_business,CA,1.49,0.0,1994-06-01 00:00:00,785.0,789.0,1.0,4.0,0.0,3272.0,13.9,749.0,745.0,0.0,N
3170,5000.0,5000.0,5000.0, 36 months,  9.91%,161.13,B,B1,,RENT,36000.0,Source Verified,Nov-2011,Fully Paid,vacation,CA,22.3,0.0,2004-08-01 00:00:00,690.0,694.0,0.0,8.0,0.0,17285.0,71.7,649.0,645.0,0.0,N
3171,16000.0,16000.0,15775.0, 60 months, 18.64%,411.89,E,E1,8 years,MORTGAGE,46000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,AZ,22.46,0.0,2001-12-01 00:00:00,685.0,689.0,2.0,8.0,0.0,13174.0,94.1,544.0,540.0,0.0,N
3172,27575.0,27575.0,27298.07235438414, 60 months, 14.65%,650.96,C,C3,7 years,MORTGAGE,100500.0,Verified,Nov-2011,Fully Paid,debt_consolidation,AL,23.73,0.0,1994-01-01 00:00:00,730.0,734.0,1.0,9.0,0.0,39604.0,59.4,719.0,715.0,0.0,N
3173,14000.0,14000.0,14000.0, 36 months,  7.90%,438.07,A,A4,2 years,RENT,150000.0,Source Verified,Nov-2011,Charged Off,debt_consolidation,NY,7.66,0.0,1996-12-01 00:00:00,725.0,729.0,0.0,10.0,0.0,41588.0,77.6,664.0,660.0,0.0,N
3174,35000.0,35000.0,34822.56581284695, 60 months, 20.30%,933.14,E,E5,< 1 year,MORTGAGE,191000.0,Verified,Nov-2011,Charged Off,house,LA,17.72,2.0,1994-11-01 00:00:00,690.0,694.0,1.0,16.0,0.0,14925.0,75.2,669.0,665.0,0.0,N
3175,30000.0,30000.0,29797.56578265653, 60 months, 20.30%,799.84,E,E5,10+ years,OWN,69996.0,Verified,Nov-2011,Fully Paid,debt_consolidation,LA,16.66,0.0,1982-04-01 00:00:00,685.0,689.0,1.0,17.0,0.0,13505.0,38.3,729.0,725.0,0.0,N
3176,5000.0,5000.0,5000.0, 36 months,  6.03%,152.18,A,A1,10+ years,MORTGAGE,72000.0,Not Verified,Nov-2011,Fully Paid,car,PA,17.82,0.0,1985-02-01 00:00:00,800.0,804.0,0.0,10.0,0.0,103754.0,3.0,819.0,815.0,0.0,N
3177,7500.0,7500.0,7250.0, 36 months, 11.71%,248.07,B,B3,10+ years,MORTGAGE,153000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,WA,10.72,0.0,1981-04-01 00:00:00,690.0,694.0,0.0,9.0,0.0,20121.0,38.2,819.0,815.0,0.0,N
3178,3000.0,3000.0,3000.0, 36 months,  7.90%,93.88,A,A4,10+ years,RENT,10000.0,Not Verified,Nov-2011,Fully Paid,medical,NM,2.76,0.0,1992-04-01 00:00:00,790.0,794.0,0.0,3.0,0.0,415.0,3.4,704.0,700.0,0.0,N
3179,9000.0,9000.0,9000.0, 36 months, 18.64%,328.27,E,E1,6 years,MORTGAGE,70000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,MN,6.91,0.0,1999-11-01 00:00:00,675.0,679.0,0.0,8.0,0.0,10362.0,98.2,684.0,680.0,0.0,N
3180,24000.0,24000.0,23950.0, 60 months, 11.71%,530.36,B,B3,8 years,RENT,48000.0,Verified,Dec-2011,Fully Paid,home_improvement,MA,9.8,0.0,1995-02-01 00:00:00,780.0,784.0,2.0,10.0,0.0,20822.0,32.2,774.0,770.0,0.0,N
3181,13000.0,13000.0,12975.0, 60 months, 14.65%,306.89,C,C3,7 years,MORTGAGE,60000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CO,12.3,0.0,1993-01-01 00:00:00,730.0,734.0,1.0,4.0,0.0,17963.0,71.6,709.0,705.0,0.0,N
3182,5500.0,5500.0,5500.0, 36 months, 10.65%,179.16,B,B2,2 years,RENT,36000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CA,12.87,0.0,1992-02-01 00:00:00,750.0,754.0,1.0,2.0,0.0,0.0,0.0,799.0,795.0,0.0,N
3183,3500.0,3500.0,3500.0, 36 months, 11.71%,115.77,B,B3,< 1 year,RENT,30000.0,Source Verified,Nov-2011,Charged Off,debt_consolidation,NY,9.36,0.0,2005-10-01 00:00:00,680.0,684.0,0.0,6.0,0.0,2816.0,45.8,714.0,710.0,0.0,N
3184,35000.0,35000.0,34825.0, 60 months, 12.69%,790.82,B,B5,2 years,MORTGAGE,131000.0,Verified,Nov-2011,Fully Paid,home_improvement,DC,6.35,0.0,1996-01-01 00:00:00,745.0,749.0,0.0,7.0,0.0,0.0,0.0,764.0,760.0,0.0,N
3185,24000.0,24000.0,24000.0, 36 months,  8.90%,762.08,A,A5,4 years,RENT,95000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,RI,24.85,0.0,1990-08-01 00:00:00,735.0,739.0,1.0,12.0,0.0,46033.0,49.0,824.0,820.0,0.0,N
3186,21000.0,21000.0,21000.0, 60 months, 17.58%,528.48,D,D4,10+ years,RENT,150000.0,Source Verified,Nov-2011,Charged Off,wedding,CA,9.22,0.0,2001-11-01 00:00:00,710.0,714.0,1.0,5.0,0.0,35615.0,94.2,529.0,525.0,0.0,N
3187,13200.0,13200.0,13200.0, 60 months, 14.27%,309.0,C,C2,4 years,MORTGAGE,75000.0,Not Verified,Nov-2011,Charged Off,credit_card,NV,18.34,0.0,1999-11-01 00:00:00,720.0,724.0,1.0,13.0,0.0,19011.0,54.2,559.0,555.0,0.0,N
3188,30000.0,30000.0,30000.0, 36 months,  9.91%,966.75,B,B1,1 year,MORTGAGE,130000.0,Verified,Nov-2011,Fully Paid,credit_card,OH,8.16,0.0,1996-12-01 00:00:00,745.0,749.0,0.0,6.0,0.0,3557.0,93.6,699.0,695.0,0.0,N
3189,12000.0,12000.0,12000.0, 36 months,  8.90%,381.04,A,A5,2 years,RENT,73200.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,3.31,0.0,2003-02-01 00:00:00,740.0,744.0,0.0,2.0,0.0,7461.0,36.0,794.0,790.0,0.0,N
3190,5000.0,5000.0,5000.0, 36 months,  6.62%,153.52,A,A2,6 years,RENT,50793.6,Verified,Nov-2011,Fully Paid,debt_consolidation,NV,26.79,0.0,1979-05-01 00:00:00,735.0,739.0,0.0,7.0,0.0,8985.0,84.8,704.0,700.0,0.0,N
3191,6850.0,6850.0,6850.0, 60 months, 19.03%,177.81,E,E2,2 years,RENT,54000.0,Source Verified,Nov-2011,Charged Off,debt_consolidation,NY,6.47,0.0,2005-11-01 00:00:00,685.0,689.0,0.0,9.0,0.0,9041.0,77.9,539.0,535.0,0.0,N
3192,12000.0,12000.0,12000.0, 36 months,  7.90%,375.49,A,A4,10+ years,MORTGAGE,60000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,WA,6.6,0.0,1983-10-01 00:00:00,750.0,754.0,0.0,4.0,0.0,0.0,0.0,739.0,735.0,0.0,N
3193,15000.0,15000.0,14750.0, 60 months, 20.30%,399.92,E,E5,5 years,RENT,75000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,CA,15.78,0.0,1997-05-01 00:00:00,695.0,699.0,0.0,7.0,0.0,14017.0,87.6,754.0,750.0,0.0,N
3194,20000.0,20000.0,19750.0, 60 months, 15.27%,478.64,C,C4,8 years,RENT,75000.0,Verified,Nov-2011,Charged Off,credit_card,MA,16.85,0.0,2000-03-01 00:00:00,715.0,719.0,1.0,17.0,0.0,29712.0,27.4,614.0,610.0,0.0,N
3195,5000.0,5000.0,5000.0, 36 months, 16.77%,177.7,D,D2,6 years,RENT,50000.0,Source Verified,Nov-2011,Charged Off,debt_consolidation,CA,13.03,0.0,1994-09-01 00:00:00,690.0,694.0,2.0,7.0,1.0,5412.0,98.4,674.0,670.0,1.0,N
3196,35000.0,35000.0,34725.0, 60 months, 12.42%,786.01,B,B4,9 years,MORTGAGE,150000.0,Source Verified,Nov-2011,Fully Paid,home_improvement,NJ,10.38,0.0,1994-04-01 00:00:00,735.0,739.0,0.0,12.0,0.0,22499.0,63.3,619.0,615.0,0.0,N
3197,1500.0,1500.0,1500.0, 36 months,  8.90%,47.63,A,A5,6 years,MORTGAGE,48000.0,Not Verified,Nov-2011,Fully Paid,home_improvement,CA,7.53,0.0,1998-09-01 00:00:00,700.0,704.0,0.0,8.0,0.0,4206.0,53.9,629.0,625.0,0.0,N
3198,12000.0,12000.0,11950.0, 60 months, 14.27%,280.91,C,C2,10+ years,MORTGAGE,60000.0,Not Verified,Nov-2011,Charged Off,debt_consolidation,AL,10.58,0.0,1982-02-01 00:00:00,735.0,739.0,1.0,7.0,0.0,6049.0,96.0,619.0,615.0,0.0,N
3199,21000.0,21000.0,20775.0, 60 months, 17.58%,528.48,D,D4,10+ years,RENT,51000.0,Verified,Nov-2011,Charged Off,debt_consolidation,NY,13.91,0.0,1985-08-01 00:00:00,685.0,689.0,3.0,9.0,0.0,22233.0,78.8,599.0,595.0,0.0,N
3200,6000.0,6000.0,6000.0, 36 months,  8.90%,190.52,A,A5,10+ years,MORTGAGE,100000.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,DE,9.34,0.0,1995-05-01 00:00:00,730.0,734.0,1.0,5.0,0.0,8810.0,69.9,759.0,755.0,0.0,N
3201,35000.0,35000.0,34997.352447395795, 60 months, 17.27%,874.93,D,D3,9 years,MORTGAGE,97500.0,Source Verified,Nov-2011,Charged Off,house,NH,16.52,0.0,1999-08-01 00:00:00,745.0,749.0,7.0,9.0,0.0,8357.0,72.0,589.0,585.0,0.0,N
3202,12400.0,12400.0,12275.0, 60 months, 15.27%,296.76,C,C4,8 years,MORTGAGE,60000.0,Verified,Nov-2011,Fully Paid,home_improvement,AZ,17.06,0.0,1996-09-01 00:00:00,705.0,709.0,1.0,11.0,0.0,4495.0,42.8,724.0,720.0,0.0,N
3203,30000.0,30000.0,30000.0, 36 months,  9.91%,966.75,B,B1,7 years,MORTGAGE,110000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,LA,23.64,0.0,1993-08-01 00:00:00,750.0,754.0,1.0,17.0,0.0,110856.0,43.4,689.0,685.0,0.0,N
3204,1200.0,1200.0,1200.0, 36 months, 14.27%,41.18,C,C2,10+ years,MORTGAGE,90216.0,Not Verified,Nov-2011,Charged Off,home_improvement,IL,15.7,0.0,1992-02-01 00:00:00,665.0,669.0,0.0,18.0,0.0,20294.0,92.2,514.0,510.0,0.0,N
3205,7000.0,7000.0,7000.0, 36 months,  7.51%,217.78,A,A3,10+ years,OWN,47000.0,Not Verified,Nov-2011,Fully Paid,other,MA,17.87,0.0,1989-07-01 00:00:00,725.0,729.0,0.0,12.0,0.0,7453.0,80.5,704.0,700.0,0.0,N
3206,5600.0,5600.0,5600.0, 36 months,  7.90%,175.23,A,A4,3 years,RENT,70000.0,Not Verified,Nov-2011,Fully Paid,credit_card,CT,5.23,1.0,2003-01-01 00:00:00,705.0,709.0,0.0,17.0,0.0,57176.0,12.1,714.0,710.0,0.0,N
3207,4200.0,4200.0,4200.0, 36 months, 14.27%,144.1,C,C2,2 years,MORTGAGE,80000.0,Not Verified,Nov-2011,Fully Paid,vacation,FL,7.65,1.0,2006-07-01 00:00:00,670.0,674.0,2.0,9.0,0.0,721.0,7.7,684.0,680.0,0.0,N
3208,7000.0,7000.0,7000.0, 36 months, 16.29%,247.11,D,D1,1 year,OWN,35000.0,Source Verified,Nov-2011,Fully Paid,home_improvement,MO,20.4,0.0,2000-08-01 00:00:00,665.0,669.0,0.0,8.0,0.0,7285.0,74.3,659.0,655.0,0.0,N
3209,25000.0,25000.0,25000.0, 36 months, 12.69%,838.63,B,B5,,MORTGAGE,120000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,CA,10.93,0.0,1988-06-01 00:00:00,700.0,704.0,0.0,14.0,0.0,24921.0,37.5,739.0,735.0,0.0,N
3210,8500.0,8500.0,8500.0, 36 months,  6.03%,258.71,A,A1,10+ years,MORTGAGE,80000.0,Verified,Nov-2011,Fully Paid,car,OH,10.77,0.0,1979-08-01 00:00:00,790.0,794.0,2.0,16.0,0.0,10213.0,10.9,844.0,840.0,0.0,N
3211,3000.0,3000.0,3000.0, 36 months,  7.90%,93.88,A,A4,3 years,MORTGAGE,67000.0,Not Verified,Nov-2011,Fully Paid,credit_card,PA,22.03,0.0,1996-07-01 00:00:00,705.0,709.0,0.0,15.0,0.0,12968.0,71.6,734.0,730.0,0.0,N
3212,1600.0,1600.0,1600.0, 36 months,  7.51%,49.78,A,A3,4 years,RENT,15120.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,TX,23.89,0.0,2002-09-01 00:00:00,750.0,754.0,0.0,4.0,0.0,1603.0,44.5,644.0,640.0,0.0,N
3213,35000.0,35000.0,34972.47891029169, 60 months, 19.03%,908.5,E,E2,2 years,MORTGAGE,75000.0,Verified,Nov-2011,Charged Off,debt_consolidation,AL,16.94,0.0,1998-04-01 00:00:00,705.0,709.0,0.0,9.0,0.0,19986.0,84.7,659.0,655.0,0.0,N
3214,3400.0,3400.0,3400.0, 36 months, 12.69%,114.06,B,B5,3 years,RENT,11000.0,Source Verified,Nov-2011,Fully Paid,major_purchase,VA,4.36,0.0,2008-07-01 00:00:00,740.0,744.0,1.0,4.0,0.0,161.0,1.0,779.0,775.0,0.0,N
3215,10000.0,10000.0,10000.0, 36 months, 19.42%,368.69,E,E3,3 years,RENT,31000.0,Verified,Nov-2011,Charged Off,major_purchase,RI,13.94,0.0,2005-09-01 00:00:00,675.0,679.0,0.0,4.0,0.0,3441.0,98.3,509.0,505.0,0.0,N
3216,10000.0,10000.0,10000.0, 36 months,  6.62%,307.04,A,A2,10+ years,MORTGAGE,66000.0,Source Verified,Nov-2011,Fully Paid,home_improvement,FL,19.67,0.0,1994-05-01 00:00:00,765.0,769.0,2.0,10.0,0.0,3624.0,39.4,649.0,645.0,0.0,N
3217,3500.0,3500.0,3500.0, 36 months, 16.29%,123.56,D,D1,3 years,MORTGAGE,50000.0,Not Verified,Nov-2011,Charged Off,major_purchase,NY,0.0,1.0,2002-04-01 00:00:00,675.0,679.0,0.0,3.0,0.0,0.0,0.0,604.0,600.0,0.0,N
3218,24000.0,24000.0,23747.503901041167, 60 months, 19.42%,628.14,E,E3,5 years,RENT,62000.0,Source Verified,Nov-2011,Charged Off,debt_consolidation,CA,18.46,0.0,1999-04-01 00:00:00,680.0,684.0,0.0,10.0,0.0,17065.0,88.0,589.0,585.0,0.0,N
3219,35000.0,35000.0,35000.0, 36 months,  7.90%,1095.16,A,A4,2 years,RENT,95000.0,Verified,Nov-2011,Fully Paid,credit_card,AZ,15.33,0.0,1994-11-01 00:00:00,750.0,754.0,0.0,9.0,0.0,41346.0,34.8,724.0,720.0,0.0,N
3220,14000.0,14000.0,14000.0, 36 months, 12.69%,469.63,B,B5,2 years,RENT,60000.0,Not Verified,Nov-2011,Fully Paid,major_purchase,CA,13.98,1.0,2004-08-01 00:00:00,685.0,689.0,0.0,5.0,0.0,3246.0,75.5,724.0,720.0,0.0,N
3221,9600.0,9600.0,9350.0, 60 months, 14.27%,224.73,C,C2,10+ years,MORTGAGE,65196.0,Not Verified,Nov-2011,Fully Paid,debt_consolidation,CA,9.35,0.0,2000-07-01 00:00:00,690.0,694.0,0.0,8.0,0.0,3571.0,49.6,729.0,725.0,0.0,N
3222,15000.0,15000.0,15000.0, 36 months, 11.71%,496.14,B,B3,6 years,RENT,40000.0,Not Verified,Nov-2011,Fully Paid,other,CA,15.54,0.0,2007-04-01 00:00:00,720.0,724.0,0.0,5.0,0.0,2576.0,21.5,669.0,665.0,0.0,N
3223,1000.0,1000.0,1000.0, 36 months, 11.71%,33.08,B,B3,< 1 year,MORTGAGE,91000.0,Source Verified,Nov-2011,Fully Paid,debt_consolidation,MD,13.4,1.0,2000-11-01 00:00:00,675.0,679.0,0.0,12.0,0.0,776.0,9.8,524.0,520.0,0.0,N
3224,4000.0,4000.0,4000.0, 36 months,  6.62%,122.82,A,A2,10+ years,MORTGAGE,94000.0,Not Verified,Nov-2011,Fully Paid,major_purchase,NC,0.7,0.0,1988-02-01 00:00:00,800.0,804.0,1.0,9.0,0.0,2261.0,3.1,779.0,775.0,0.0,N
3225,20000.0,20000.0,20000.0, 36 months,  8.90%,635.07,A,A5,7 years,OWN,63440.0,Verified,Nov-2011,Fully Paid,credit_card,NJ,26.69,0.0,1983-09-01 00:00:00,745.0,749.0,2.0,10.0,0.0,44159.0,46.4,764.0,760.0,0.0,N
3226,14000.0,14000.0,13750.0, 36 months,  7.90%,438.07,A,A4,8 years,MORTGAGE,90000.0,Not Verified,Nov-2011,Fully Paid,home_improvement,CA,18.28,0.0,2002-05-01 00:00:00,725.0,729.0,0.0,12.0,0.0,9291.0,27.6,744.0,740.0,0.0,N
3227,15000.0,15000.0,15000.0, 36 months,  6.03%,456.54,A,A1,9 years,MORTGAGE,400000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,IL,2.84,0.0,1989-01-01 00:00:00,770.0,774.0,2.0,7.0,0.0,24240.0,41.1,764.0,760.0,0.0,N
3228,20000.0,20000.0,19875.0, 60 months, 11.71%,441.97,B,B3,2 years,MORTGAGE,63239.8,Verified,Nov-2011,Charged Off,debt_consolidation,MA,22.22,0.0,1998-03-01 00:00:00,745.0,749.0,0.0,9.0,0.0,10890.0,45.9,519.0,515.0,0.0,N
3229,15000.0,15000.0,15000.0, 36 months,  6.62%,460.56,A,A2,,RENT,31200.0,Verified,Nov-2011,Fully Paid,other,WI,9.04,0.0,1992-06-01 00:00:00,780.0,784.0,2.0,13.0,0.0,369.0,1.3,649.0,645.0,0.0,N
3230,23000.0,23000.0,22500.0, 60 months, 14.27%,538.4,C,C2,4 years,RENT,73000.0,Verified,Nov-2011,Fully Paid,debt_consolidation,VA,21.14,0.0,1989-09-01 00:00:00,725.0,729.0,0.0,9.0,0.0,25249.0,93.9,684.0,680.0,0.0,N
